急了|24.3699
就知道了|24.3604
除|24.3597
辞|24.3215
一同|24.2935
门前|24.2832
怕他|24.2766
就只|24.2675
指着|24.2584
甄宝玉|24.2542
说出来|24.2233
经|24.2221
间|24.2219
马|24.1919
小丫头们|24.1845
又不是|24.1805
说罢|24.1571
北静王|24.1476
贾芸道|24.1312
周|24.1245
见王夫人|24.1117
不放心|24.085
闹了|24.0113
要知端的|24
禁不住|23.9895
回老太太|23.9754
妥当|23.9664
也不必|23.9584
下去|23.9338
不防|23.9267
周瑞|23.9206
冯紫英道|23.9137
贾芹|23.8966
两个字|23.8832
取笑|23.8474
我先|23.7752
有什么事|23.7538
