父母|67.1046
往贾母处来|67.034
也就|66.9602
言|66.9388
想到这里|66.8908
回身|66.8504
满面泪痕|66.8149
光景|66.7893
不敢违拗|66.7219
小红|66.6939
心里想道|66.6812
散了|66.6406
及|66.6071
既这么样|66.547
那和尚|66.4224
两日|66.3678
并不是|66.3537
薛姨妈笑道|66.3269
痛哭起来|66.315
红|66.3113
自然是|66.2629
有理|66.2479
便向|66.2335
这些事|66.2236
梳洗已毕|66.1303
不敢言语|66.0955
贾е|66.0412
正是呢|66.038
薛姨妈听了|65.9787
写的是|65.8113
我才|65.7847
一面想|65.7646
有了一副|65.6592
咱们家|65.5856
落|65.5646
环儿|65.5419
别的|65.537
不怕|65.4998
柳湘莲|65.494
袭人听了|65.3529
或是|65.245
殊不知|65.183
只当|65.1148
呆呆的|65.0468
说犹未了|65.0215
便接口道|64.9919
邢夫人道|64.9704
对菊|64.9662
我们奶奶|64.8343
愁|64.7564
何尝不是|64.7031
等我|64.7029
远|64.6121
留|64.4959
赵姨奶奶|64.4781
好呀|64.4458
叹了一口气|64.4094
若不|64.2799
不容分说|64.2768
点头笑道|64.1814
闲言少述|64.1614
瞧了一瞧|64.1488
主意|64.1229
道理|64.0163
不知何意|63.9714
千万|63.9588
打开看时|63.9585
依|63.9318
慌慌张张的|63.9001
晚间|63.8873
桃|63.8795
但不知|63.8119
口内|63.7018
正在|63.6941
世人都晓神仙|63.569
这些话|63.4242
玉钏儿|63.4229
或者|63.3809
代儒道|63.37
缘|63.3425
一首|63.3246
之句|63.3245
的好处|63.2875
嚷道|63.2863
放声大哭|63.2268
四顾一望|63.1296
便骂|63.1025
其判云|63.0466
弄出事来|63.0225
贾蓉之妻|62.9682
告诉我|62.8985
吃了茶|62.8281
没听见|62.7753
磕了一个头|62.7521
有事|62.7115
大爷|62.704
两边|62.6704
摇头说|62.6163
不受用|62.5882
晴雯笑道|62.5825
也未可定|62.5641
你瞧瞧|62.4602
答应着去了|62.4138
但只一件|62.4044
醒了|62.349
我说|62.3421
何妨|62.2149
的心事|62.1267
听着|61.9621
有的说|61.9357
方散|61.9333
香菱道|61.9082
能|61.8961
金陵十二钗|61.8859
歇息|61.8239
黄土垄中|61.8002
西江月|61.7517
媳妇们|61.6927
人回|61.6853
众人都笑道|61.6837
跑到这里|61.6699
柳|61.6682
不敢作声|61.6329
没了|61.5743
口里说|61.5658
女儿|61.4866
翻来覆去|61.3933
天诛地灭|61.33
这是什么|61.1961
眼泪直流|61.1832
光|61.1506
无所不至|61.1014
弄|61.0829
钦此|61.0253
贾赦贾政|61.0161
玉钏|60.9934
马道婆道|60.9698
云|60.8911
进入房中|60.8358
说了一回闲话|60.8154
非|60.7538
答应了一声|60.7423
主意已定|60.6413
三字|60.6153
士隐|60.5774
无精打彩|60.5361
有凤来仪|60.4966
亦非偶然|60.4113
料理|60.3968
耶|60.3959
什么东西|60.386
游|60.3828
时常|60.3704
四姑娘|60.3687
千|60.3115
侬今葬花人笑|60.2812
立|60.2694
说话儿|60.1372
一面说着|60.1033
使个眼色|60.0481
就说|60.007
越发得了意|60.0027
次日一早|59.8857
果真|59.8775
又叫|59.74
有冤无处诉|59.6604
细|59.6234
解|59.6074
也就罢了|59.5767
十分欢喜|59.5628
可笑不可笑|59.5375
回避|59.5182
懂得|59.476
佩凤道|59.4591
心内|59.447
如得了珍宝|59.4367
小燕|59.4204
王夫人笑道|59.3122
劝慰|59.3078
便知|59.2898
便将|59.2859
秋纹道|59.2351
定了|59.1288
无所不为|59.1238
病了|59.0462
一句话提醒了|59.0253
取笑|58.8492
说起|58.7931
珍珠|58.6961
哭了一场|58.6484
几两银子|58.5427
叙了些闲话|58.4956
自觉无趣|58.4928
身上不大好|58.4835
过了|58.4795
好不好|58.4359
四|58.4349
那么着|58.4186
忙问道|58.4111
终|58.3489
